Age,Gender,Income,Location,Ad Type,Ad Topic,Ad Placement,Clicks,Click Time,Conversion Rate,CTR,Impressions,Expected_Conversions,Estimated_Cost,Estimated_Revenue,CPA,ROI
26.0,Male,57051.09,Urban,Native,Health,Search Engine,5,2023-08-27 20:45:56.927349,0.1544,0.0573,87.26003490401396,0.772,2.5,30.880000000000003,3.238341968911917,11.352
22.0,Female,35802.83,Suburban,Text,Travel,Search Engine,2,2024-04-06 20:45:56.927349,0.1864,0.0406,49.26108374384237,0.3728,1.0,14.912,2.6824034334763946,13.912
20.0,Female,23394.09,Urban,Video,Health,Social Media,2,2023-11-15 20:45:56.927349,0.2713,0.0663,30.165912518853695,0.5426,1.0,21.704,1.8429782528566163,20.704
47.0,Female,28534.37,Suburban,Video,Finance,Social Media,4,2024-04-05 20:45:56.927349,0.1749,0.0433,92.37875288683603,0.6996,2.0,27.984,2.858776443682104,12.992
47.0,Female,64062.46,Urban,Banner,Food,Website,5,2023-11-30 20:45:56.927349,0.2818,0.0663,75.41478129713424,1.409,2.5,56.36,1.7743080198722498,21.544
39.0,Female,82557.22,Rural,Banner,Fashion,Social Media,2,2024-01-23 20:45:56.927349,0.2846,0.0242,82.64462809917356,0.5692,1.0,22.768,1.756851721714687,21.768
31.0,Other,56433.85,Rural,Native,Fashion,Search Engine,4,2023-05-25 20:45:56.927349,0.1097,0.0303,132.013201320132,0.4388,2.0,17.552,4.557885141294439,7.776
38.0,Female,16754.37,Rural,Video,Finance,Social Media,5,2023-09-06 20:45:56.927349,0.0895,0.056,89.28571428571428,0.4475,2.5,17.9,5.58659217877095,6.159999999999999
27.0,Male,38276.56,Rural,Video,Health,Website,5,2024-01-26 20:45:56.927349,0.1205,0.0637,78.49293563579278,0.6025,2.5,24.1,4.149377593360995,8.64
12.0,Male,64325.24,Urban,Text,Fashion,Search Engine,7,2024-02-29 20:45:56.927349,0.3346,0.0472,148.3050847457627,2.3422,3.5,93.688,1.4943215780035863,25.768
56.0,Male,61193.72,Suburban,Native,Travel,Search Engine,5,2024-01-11 20:45:56.927349,0.074,0.045,111.11111111111111,0.37,2.5,14.8,6.756756756756757,4.92
54.0,Female,57920.27,Rural,Native,Fashion,Social Media,5,2024-03-27 20:45:56.927349,0.1003,0.0537,93.1098696461825,0.5015000000000001,2.5,20.060000000000002,4.985044865403788,7.024000000000001
53.0,Female,46873.48,Rural,Native,Health,Website,4,2023-10-22 20:45:56.927349,0.246,0.0723,55.32503457814661,0.984,2.0,39.36,2.032520325203252,18.68
16.0,Male,65126.96,Urban,Text,Finance,Website,7,2023-04-22 20:45:56.927349,0.2048,0.0591,118.44331641285956,1.4336,3.5,57.344,2.44140625,15.384
42.0,Other,67565.87,Rural,Banner,Food,Social Media,4,2023-07-26 20:45:56.927349,0.382,0.051,78.43137254901961,1.528,2.0,61.120000000000005,1.3089005235602094,29.560000000000002
46.0,Male,63227.21,Rural,Video,Health,Social Media,7,2023-11-09 20:45:56.927349,0.1554,0.0321,218.06853582554518,1.0878,3.5,43.512,3.217503217503217,11.432
29.0,Female,31673.88,Urban,Video,Finance,Search Engine,4,2024-04-09 20:45:56.927349,0.2759,0.0222,180.18018018018017,1.1036,2.0,44.144,1.8122508155128672,21.072
27.0,Male,89873.7,Rural,Text,Technology,Website,5,2023-11-15 20:45:56.927349,0.0772,0.0695,71.94244604316546,0.386,2.5,15.440000000000001,6.476683937823834,5.176
49.0,Other,64092.04,Urban,Video,Food,Social Media,8,2024-02-24 20:45:56.927349,0.1576,0.0266,300.75187969924815,1.2608,4.0,50.431999999999995,3.17258883248731,11.607999999999999
21.0,Female,60597.95,Urban,Banner,Health,Website,6,2024-04-19 20:45:56.927349,0.0484,0.0386,155.440414507772,0.2904,3.0,11.616,10.330578512396695,2.872
44.0,Female,42965.06,Suburban,Video,Technology,Website,8,2023-04-23 20:45:56.927349,0.0182,0.0328,243.90243902439022,0.1456,4.0,5.824,27.47252747252747,0.45599999999999996
32.0,Male,44940.59,Urban,Text,Finance,Social Media,3,2024-04-12 20:45:56.927349,0.3897,0.0483,62.11180124223602,1.1691,1.5,46.764,1.2830382345393891,30.176000000000002
11.0,Female,36361.3,Rural,Native,Health,Website,4,2023-07-25 20:45:56.927349,0.1123,0.0244,163.93442622950818,0.4492,2.0,17.968,4.4523597506678545,7.984
8.0,Female,59023.24,Rural,Text,Fashion,Social Media,7,2023-08-02 20:45:56.927349,0.3217,0.054,129.62962962962962,2.2519,3.5,90.076,1.554243083618278,24.735999999999997
18.0,Female,42609.87,Urban,Text,Food,Social Media,4,2023-07-31 20:45:56.927349,0.3214,0.0213,187.79342723004694,1.2856,2.0,51.42400000000001,1.5556938394523956,24.712000000000003
46.0,Male,55671.66,Urban,Banner,Travel,Website,3,2023-08-16 20:45:56.927349,0.2703,0.0386,77.720207253886,0.8109,1.5,32.436,1.849796522382538,20.624
33.0,Female,51930.15,Rural,Banner,Food,Social Media,3,2023-10-11 20:45:56.927349,0.3267,0.0534,56.17977528089887,0.9801,1.5,39.204,1.5304560759106214,25.136
31.0,Male,69002.57,Urban,Banner,Health,Website,4,2024-01-29 20:45:56.927349,0.4545,0.0428,93.45794392523365,1.818,2.0,72.72,1.1001100110011002,35.36
40.0,Female,,Urban,Native,Travel,Website,8,2023-11-13 20:45:56.927349,0.0564,0.0742,107.81671159029649,0.4512,4.0,18.048,8.865248226950355,3.5119999999999996
2.0,Female,61581.73,Suburban,Banner,Health,Social Media,5,2024-04-05 20:45:56.927349,0.0518,0.063,79.36507936507937,0.259,2.5,10.36,9.652509652509652,3.1439999999999997
58.0,Male,58175.85,Urban,Banner,Fashion,Search Engine,4,2023-11-08 20:45:56.927349,0.1765,0.0302,132.4503311258278,0.706,2.0,28.24,2.8328611898017,13.12
35.0,Female,25048.21,Rural,Native,Food,Website,5,2023-08-23 20:45:56.927349,0.0875,0.0628,79.61783439490446,0.4375,2.5,17.5,5.714285714285714,6.0
25.0,Male,23627.91,Urban,Video,Health,Search Engine,5,2023-08-11 20:45:56.927349,0.2609,0.0443,112.86681715575621,1.3045,2.5,52.18,1.9164430816404754,19.872
46.0,Female,96135.79,Suburban,Banner,Travel,Social Media,9,2023-10-25 20:45:56.927349,0.0447,0.0491,183.29938900203666,0.4023,4.5,16.092,11.185682326621924,2.5759999999999996
45.0,Female,39419.11,Rural,Text,Finance,Search Engine,3,2024-03-03 20:45:56.927349,0.5044,0.0283,106.00706713780919,1.5131999999999999,1.5,60.52799999999999,0.9912767644726408,39.352
22.0,Female,40935.45,Suburban,Text,Health,Social Media,5,2023-09-06 20:45:56.927349,0.24,0.0795,62.893081761006286,1.2,2.5,48.0,2.0833333333333335,18.2
44.0,Male,21560.05,Urban,Video,Finance,Search Engine,4,2024-04-13 20:45:56.927349,0.2723,0.072,55.55555555555556,1.0892,2.0,43.568,1.8362100624311422,20.784
30.0,Male,58484.93,Urban,Video,Health,Social Media,9,2023-06-15 20:45:56.927349,0.0648,0.0486,185.1851851851852,0.5831999999999999,4.5,23.327999999999996,7.71604938271605,4.183999999999999
14.0,Female,27705.76,Urban,Video,Food,Website,6,2024-02-06 20:45:56.927349,0.1704,0.0541,110.90573012939001,1.0224,3.0,40.896,2.9342723004694835,12.632
36.0,Male,73235.89,Urban,Native,Fashion,Website,5,2023-08-22 20:45:56.927349,0.1878,0.0097,515.4639175257731,0.939,2.5,37.559999999999995,2.6624068157614484,14.023999999999997
21.0,Female,77215.18,Suburban,Banner,Finance,Search Engine,5,2023-08-03 20:45:56.927349,0.0297,0.0431,116.0092807424594,0.1485,2.5,5.9399999999999995,16.835016835016837,1.376
11.0,Female,46704.24,Rural,Text,Health,Website,7,2023-06-18 20:45:56.927349,0.0774,0.0485,144.3298969072165,0.5418,3.5,21.671999999999997,6.459948320413437,5.191999999999999
25.0,Male,36989.83,Suburban,Video,Travel,Social Media,2,2024-01-28 20:45:56.927349,0.1027,0.0597,33.50083752093802,0.2054,1.0,8.216,4.868549172346641,7.215999999999999
33.0,Male,76003.43,Suburban,Banner,Health,Website,7,2023-10-16 20:45:56.927349,0.2238,0.0536,130.59701492537312,1.5666,3.5,62.664,2.234137622877569,16.904
39.0,Male,41547.19,Suburban,Video,Technology,Website,4,2023-06-29 20:45:56.927349,0.1606,0.0412,97.08737864077669,0.6424,2.0,25.695999999999998,3.1133250311332503,11.847999999999999
38.0,Male,50202.41,Suburban,Native,Travel,Social Media,8,2023-10-28 20:45:56.927349,0.3442,0.0215,372.093023255814,2.7536,4.0,110.144,1.452643811737362,26.536
36.0,Male,66361.21,Suburban,Video,Technology,Website,10,2024-04-09 20:45:56.927349,0.1807,0.0512,195.3125,1.807,5.0,72.28,2.7670171555063643,13.456
51.0,Male,47042.67,Urban,Banner,Technology,Website,7,2023-07-28 20:45:56.927349,0.425,0.0461,151.84381778741866,2.975,3.5,119.0,1.1764705882352942,33.0
51.0,Other,27222.71,Suburban,Video,Health,Website,6,2023-05-03 20:45:56.927349,0.1413,0.0739,81.19079837618403,0.8478000000000001,3.0,33.912000000000006,3.5385704175513086,10.304000000000002
44.0,Male,31514.01,Urban,Video,Food,Search Engine,3,2024-03-22 20:45:56.927349,0.3264,0.0401,74.81296758104739,0.9792000000000001,1.5,39.168000000000006,1.531862745098039,25.112000000000005
52.0,Male,83163.36,Urban,Native,Technology,Social Media,7,2023-12-08 20:45:56.927349,0.1881,0.0348,201.14942528735634,1.3167,3.5,52.668,2.658160552897395,14.048
13.0,Male,62313.19,Rural,Banner,Technology,Website,7,2023-07-26 20:45:56.927349,0.1841,0.0452,154.86725663716814,1.2887000000000002,3.5,51.54800000000001,2.71591526344378,13.728000000000003
27.0,Male,22887.88,Rural,Text,Travel,Website,7,2024-02-23 20:45:56.927349,0.0972,0.0541,129.39001848428836,0.6804,3.5,27.216,5.1440329218107,6.776000000000001
36.0,Female,70794.36,Urban,Video,Health,Website,6,2023-07-06 20:45:56.927349,0.0976,0.0319,188.08777429467085,0.5856,3.0,23.424,5.122950819672131,6.808
40.0,Male,50114.86,Urban,Text,Fashion,Search Engine,5,2023-06-26 20:45:56.927349,0.0504,0.0895,55.865921787709496,0.252,2.5,10.08,9.920634920634921,3.032
38.0,Male,28527.85,Urban,Native,Food,Social Media,4,2024-01-09 20:45:56.927349,0.2264,0.0386,103.62694300518135,0.9056,2.0,36.224,2.208480565371025,17.112
12.0,Female,47012.81,Rural,Banner,Finance,Website,5,2023-11-01 20:45:56.927349,0.2123,0.0517,96.71179883945841,1.0614999999999999,2.5,42.459999999999994,2.3551577955723038,15.983999999999998
43.0,Male,51503.33,Urban,Text,Food,Search Engine,3,2023-11-02 20:45:56.927349,0.3911,0.0169,177.5147928994083,1.1733,1.5,46.932,1.2784454103809768,30.288
17.0,Male,59704.27,Suburban,Text,Technology,Social Media,2,2023-09-06 20:45:56.927349,0.2228,0.0712,28.08988764044944,0.4456,1.0,17.823999999999998,2.244165170556553,16.823999999999998
53.0,Male,48724.31,Suburban,Text,Food,Search Engine,6,2023-05-12 20:45:56.927349,0.1594,0.0359,167.13091922005572,0.9563999999999999,3.0,38.256,3.136762860727729,11.752
45.0,Female,74057.12,Rural,Native,Food,Website,6,2023-07-01 20:45:56.927349,0.1697,0.0647,92.73570324574962,1.0182,3.0,40.728,2.946375957572186,12.576
54.0,Male,50620.89,Rural,Native,Health,Search Engine,2,2023-04-25 20:45:56.927349,0.0856,0.0361,55.40166204986149,0.1712,1.0,6.848,5.841121495327103,5.848
36.0,Female,46736.49,Urban,Native,Health,Search Engine,5,2023-11-15 20:45:56.927349,0.281,0.0544,91.91176470588236,1.4050000000000002,2.5,56.20000000000001,1.7793594306049818,21.480000000000004
36.0,Male,60108.63,Rural,Native,Technology,Search Engine,3,2023-06-27 20:45:56.927349,0.1702,0.0166,180.72289156626505,0.5105999999999999,1.5,20.424,2.9377203290246774,12.616
59.0,Male,37863.57,Urban,Banner,Food,Social Media,2,2023-04-27 20:45:56.927349,0.2579,0.057,35.08771929824561,0.5158,1.0,20.632,1.9387359441644048,19.632
39.0,Male,35478.73,Rural,Native,Fashion,Website,7,2024-02-16 20:45:56.927349,0.0515,0.0435,160.91954022988506,0.3605,3.5,14.42,9.708737864077671,3.12
21.0,Male,68674.02,Urban,Banner,Fashion,Search Engine,4,2023-09-20 20:45:56.927349,0.2148,0.047,85.1063829787234,0.8592,2.0,34.367999999999995,2.3277467411545625,16.183999999999997
15.0,Male,58980.88,Urban,Banner,Fashion,Website,4,2023-08-25 20:45:56.927349,0.1457,0.0617,64.82982171799027,0.5828,2.0,23.311999999999998,3.431708991077557,10.655999999999999
58.0,Female,69224.34,Rural,Banner,Food,Social Media,4,2023-08-08 20:45:56.927349,0.0927,0.0622,64.30868167202573,0.3708,2.0,14.832,5.393743257820928,6.416
45.0,Female,40572.55,Rural,Video,Finance,Social Media,4,2023-07-21 20:45:56.927349,0.3271,0.066,60.6060606060606,1.3084,2.0,52.336,1.5285845307245491,25.168
,Male,51514.0,Suburban,Video,Food,Search Engine,3,2023-04-28 20:45:56.927349,0.31,0.0381,78.74015748031496,0.9299999999999999,1.5,37.199999999999996,1.6129032258064517,23.799999999999997
69.0,Male,24996.24,Rural,Text,Travel,Social Media,5,2024-02-28 20:45:56.927349,0.0358,0.0632,79.1139240506329,0.179,2.5,7.16,13.966480446927374,1.864
28.0,Male,51970.55,Urban,Video,Food,Website,6,2023-04-23 20:45:56.927349,0.4332,0.0711,84.38818565400844,2.5991999999999997,3.0,103.96799999999999,1.154201292705448,33.656
61.0,Male,48633.6,Suburban,Text,Food,Website,5,2024-04-14 20:45:56.927349,0.3021,0.0481,103.95010395010395,1.5105,2.5,60.42,1.6550810989738498,23.168
63.0,Female,79004.87,Rural,Native,Finance,Search Engine,4,2023-06-15 20:45:56.927349,0.654,0.037,108.10810810810811,2.616,2.0,104.64,0.764525993883792,51.32
30.0,Female,53698.19,Suburban,Text,Finance,Website,5,2024-04-09 20:45:56.927349,0.0681,0.0586,85.32423208191126,0.34049999999999997,2.5,13.62,7.342143906020559,4.4479999999999995
31.0,Other,34879.03,Rural,Native,Health,Social Media,5,2023-11-28 20:45:56.927349,0.4388,0.0602,83.05647840531562,2.194,2.5,87.75999999999999,1.13947128532361,34.104
37.0,Male,13428.66,Suburban,Text,Finance,Search Engine,6,2023-11-17 20:45:56.927349,0.2906,0.0786,76.33587786259541,1.7436000000000003,3.0,69.74400000000001,1.7205781142463865,22.248000000000005
13.0,Female,62186.55,Rural,Video,Travel,Website,6,2024-03-02 20:45:56.927349,0.0374,0.0193,310.880829015544,0.22440000000000002,3.0,8.976,13.36898395721925,1.9920000000000002
12.0,Female,51173.27,Urban,Video,Health,Social Media,7,2023-05-01 20:45:56.927349,0.1285,0.052,134.6153846153846,0.8995,3.5,35.98,3.8910505836575875,9.28
21.0,Male,54057.2,Urban,Text,Fashion,Search Engine,6,2023-08-27 20:45:56.927349,0.0333,0.0603,99.50248756218906,0.19980000000000003,3.0,7.992000000000001,15.015015015015013,1.6640000000000004
38.0,Male,63126.11,Urban,Native,Food,Search Engine,4,2023-08-10 20:45:56.927349,0.151,0.0617,64.82982171799027,0.604,2.0,24.16,3.3112582781456954,11.08
55.0,Male,38695.2,Suburban,Video,Food,Website,7,2023-05-13 20:45:56.927349,0.0686,0.0388,180.41237113402062,0.48019999999999996,3.5,19.208,7.28862973760933,4.4879999999999995
59.0,Male,95533.18,Urban,Native,Travel,Social Media,1,2023-07-08 20:45:56.927349,0.211,0.0664,15.06024096385542,0.211,0.5,8.44,2.3696682464454977,15.879999999999999
59.0,Male,31829.43,Rural,Banner,Travel,Website,3,2023-09-02 20:45:56.927349,0.5682,0.0755,39.735099337748345,1.7046000000000001,1.5,68.184,0.8799718409010912,44.455999999999996
28.0,Male,62713.76,Suburban,Video,Food,Website,4,2023-05-18 20:45:56.927349,0.1429,0.0624,64.1025641025641,0.5716,2.0,22.864,3.4989503149055285,10.432
14.0,Male,60232.98,Urban,Banner,Fashion,Social Media,8,2023-12-28 20:45:56.927349,0.3066,0.0721,110.95700416088766,2.4528,4.0,98.112,1.6307893020221789,23.528
13.0,Male,18141.27,Suburban,Text,Finance,Website,6,2023-07-23 20:45:56.927349,0.0927,0.0595,100.84033613445379,0.5562,3.0,22.248,5.393743257820928,6.416
50.0,Male,52654.04,Suburban,Text,Health,Social Media,4,2023-07-16 20:45:56.927349,0.2048,0.0144,277.77777777777777,0.8192,2.0,32.768,2.44140625,15.384
47.0,Female,53625.66,Urban,Video,Fashion,Social Media,4,2024-01-16 20:45:56.927349,0.3315,0.0507,78.89546351084812,1.326,2.0,53.040000000000006,1.5082956259426847,25.520000000000003
10.0,Female,85014.53,Rural,Banner,Technology,Website,5,2023-07-20 20:45:56.927349,0.5027,0.0168,297.61904761904765,2.5135,2.5,100.54,0.9946290033817385,39.216
45.0,Male,68476.61,Rural,Native,Technology,Search Engine,4,2024-03-11 20:45:56.927349,0.1466,0.0748,53.475935828877,0.5864,2.0,23.456000000000003,3.4106412005457023,10.728000000000002
29.0,Female,86073.34,Suburban,Video,Finance,Website,6,2023-10-28 20:45:56.927349,0.3211,0.0921,65.14657980456026,1.9266,3.0,77.06400000000001,1.5571473061351604,24.688000000000002
43.0,Female,55397.68,Rural,Text,Health,Search Engine,7,2023-09-13 20:45:56.927349,0.0516,0.0659,106.22154779969651,0.3612,3.5,14.448,9.689922480620154,3.128
19.0,Female,47278.82,Urban,Banner,Health,Social Media,4,2024-02-22 20:45:56.927349,0.3992,0.0374,106.951871657754,1.5968,2.0,63.872,1.25250501002004,30.936
9.0,Female,13016.87,Suburban,Video,Finance,Search Engine,8,2023-05-20 20:45:56.927349,0.2623,0.0399,200.5012531328321,2.0984,4.0,83.93599999999999,1.9062142584826536,19.983999999999998
34.0,Male,19461.68,Suburban,Video,Technology,Search Engine,6,2023-11-13 20:45:56.927349,0.429,0.0601,99.83361064891847,2.574,3.0,102.96,1.1655011655011656,33.32
53.0,Male,21817.46,Rural,Video,Fashion,Social Media,3,2023-10-28 20:45:56.927349,0.1366,0.0327,91.74311926605505,0.4098,1.5,16.392,3.6603221083455346,9.927999999999999
59.0,Male,41881.15,Urban,Text,Fashion,Social Media,1,2023-06-07 20:45:56.927349,0.1245,0.0203,49.26108374384237,0.1245,0.5,4.98,4.016064257028113,8.96
41.0,Male,73367.39,Suburban,Text,Food,Social Media,5,2023-05-30 20:45:56.927349,0.0403,0.0572,87.41258741258741,0.2015,2.5,8.06,12.406947890818858,2.224
26.0,Male,57901.58,Urban,Banner,Food,Website,3,2024-01-02 20:45:56.927349,0.1639,0.0394,76.14213197969544,0.49169999999999997,1.5,19.668,3.050640634533252,12.112
31.0,Male,42539.14,Suburban,Video,Technology,Search Engine,8,2024-04-13 20:45:56.927349,0.3205,0.0494,161.94331983805668,2.564,4.0,102.56,1.5600624024960998,24.64
43.0,Female,68865.93,Urban,Native,Health,Social Media,6,2023-06-21 20:45:56.927349,0.0612,0.0536,111.94029850746269,0.36719999999999997,3.0,14.687999999999999,8.169934640522877,3.8959999999999995
31.0,Male,40984.67,Rural,Text,Technology,Social Media,6,2023-10-03 20:45:56.927349,0.237,0.0654,91.74311926605505,1.422,3.0,56.879999999999995,2.109704641350211,17.959999999999997
23.0,Male,92945.84,Suburban,Banner,Fashion,Website,7,2023-08-20 20:45:56.927349,0.0707,0.0476,147.05882352941177,0.4949,3.5,19.796,7.072135785007072,4.656
33.0,Male,59478.47,Urban,Video,Fashion,Search Engine,6,2023-06-27 20:45:56.927349,0.1556,0.0653,91.88361408882083,0.9336,3.0,37.344,3.2133676092544987,11.448
52.0,Female,82621.29,Urban,Text,Food,Search Engine,8,2024-02-18 20:45:56.927349,0.1113,0.0548,145.98540145985402,0.8904,4.0,35.616,4.492362982929021,7.904
42.0,Male,58413.22,Rural,Native,Finance,Website,3,2023-12-26 20:45:56.927349,0.0865,0.081,37.03703703703704,0.25949999999999995,1.5,10.379999999999999,5.78034682080925,5.919999999999999
56.0,Female,18485.74,Rural,Text,Health,Social Media,6,2024-03-21 20:45:56.927349,0.041,0.0396,151.5151515151515,0.246,3.0,9.84,12.195121951219512,2.28
35.0,Male,31947.48,Suburban,Video,Finance,Website,4,2023-10-11 20:45:56.927349,0.2352,0.1228,32.57328990228013,0.9408,2.0,37.632,2.1258503401360547,17.816
41.0,Male,78504.39,Urban,Text,Health,Website,4,2024-02-27 20:45:56.927349,0.1789,0.0481,83.16008316008316,0.7156,2.0,28.624000000000002,2.794857462269424,13.312000000000001
27.0,Male,71725.81,Rural,Banner,Health,Social Media,4,2023-10-19 20:45:56.927349,0.2289,0.051,78.43137254901961,0.9156,2.0,36.623999999999995,2.18435998252512,17.311999999999998
54.0,Other,39714.35,Urban,Banner,Health,Website,6,2023-06-18 20:45:56.927349,0.1114,0.0836,71.77033492822967,0.6684,3.0,26.736,4.488330341113106,7.912
9.0,Male,68456.91,Urban,Text,Health,Website,6,2023-10-25 20:45:56.927349,0.0076,0.0639,93.89671361502347,0.0456,3.0,1.824,65.78947368421052,-0.39199999999999996
29.0,Male,30754.93,Suburban,Video,Finance,Social Media,6,2023-10-11 20:45:56.927349,0.2599,0.0821,73.0816077953715,1.5594000000000001,3.0,62.376000000000005,1.923816852635629,19.792
40.0,Female,61039.88,Suburban,Video,Fashion,Website,7,2023-10-10 20:45:56.927349,0.3107,0.0223,313.9013452914798,2.1749,3.5,86.99600000000001,1.60926939169617,23.856
10.0,Male,49345.92,Urban,Banner,Fashion,Search Engine,7,2023-09-27 20:45:56.927349,0.2195,0.046,152.17391304347825,1.5365,3.5,61.46,2.277904328018223,16.56
32.0,Male,74124.64,Rural,Banner,Food,Search Engine,5,2023-08-05 20:45:56.927349,0.1568,0.076,65.78947368421053,0.784,2.5,31.36,3.1887755102040813,11.544
36.0,Female,46383.45,Rural,Native,Finance,Website,3,2024-04-12 20:45:56.927349,0.2735,0.0711,42.19409282700422,0.8205,1.5,32.82,1.8281535648994516,20.88
71.0,Male,21611.88,Rural,Native,Food,Social Media,4,2023-06-05 20:45:56.927349,0.3324,0.0223,179.37219730941703,1.3296,2.0,53.184,1.5042117930204575,25.592
49.0,Female,69262.57,Urban,Video,Travel,Search Engine,7,2023-05-19 20:45:56.927349,0.2329,0.0505,138.6138613861386,1.6303,3.5,65.212,2.1468441391155,17.632
21.0,Female,36805.9,Suburban,Text,Technology,Search Engine,8,2023-09-17 20:45:56.927349,0.4042,0.0375,213.33333333333334,3.2336,4.0,129.344,1.2370113805047007,31.336
77.0,Male,28500.83,Urban,Native,Health,Search Engine,9,2024-04-18 20:45:56.927349,0.2593,0.0608,148.02631578947367,2.3337,4.5,93.348,1.928268414963363,19.744
